scorer,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000,DLC_resnet50_texture_sucroseJun18shuffle1_126000
bodyparts,nose,nose,nose,head,head,head,neck,neck,neck,body,body,body,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1128,562.7699585,398.6204834,1,553.8009644,386.8334351,1,539.5088501,375.3973694,1,518.4379272,365.265686,1,488.4564819,360.722168,1
1129,563.430481,398.3607788,1,554.0596924,386.6466675,1,539.31604,375.2212219,1,518.3721924,365.0879517,1,488.4972534,360.6735229,1
1130,563.1471558,396.8987427,1,553.7200317,386.2278137,1,538.6321411,374.4195251,1,517.809082,365.1467285,1,488.4686279,360.5608521,1
1131,561.0507813,386.4221191,1,549.8271484,379.7459717,1,536.2858887,373.2822266,1,516.5849609,364.8408203,1,488.4364929,360.3594971,1
1132,560.1066895,373.2463989,1,548.862854,372.3415222,1,533.3068848,369.7711182,1,514.1053467,365.4310913,1,487.4350891,360.505188,1
1133,560.3487549,364.389801,1,546.9360352,364.8387756,1,532.6318359,366.0288391,1,513.9086914,365.9790955,1,487.0697327,361.0018616,1
1134,558.8117065,355.0238953,1,546.5330811,359.5214539,1,531.4138794,363.8403625,1,513.6572266,365.8350525,1,487.1526794,360.9080505,1
1135,557.1436157,347.7789001,1,547.5772705,352.66745,1,533.7155151,359.8473816,1,514.0825806,364.6634827,1,486.5959778,361.6481018,1
1136,555.4867554,341.2868347,1,547.9530029,345.9289856,1,535.0738525,356.3369141,1,514.1697388,363.7322388,1,486.8277283,361.7433167,1
1137,554.097168,336.3138123,1,546.4154053,342.0728455,1,534.5783081,352.4015503,1,514.4093018,362.9744873,1,486.5431213,363.1018066,1
1138,553.3085327,330.4815674,1,546.0634766,339.075531,1,534.8532715,349.5498657,1,515.5169067,362.1297302,1,486.931488,364.7533569,1
1139,553.7595215,326.4573975,1,545.3704224,334.1798096,1,536.4922485,345.3225708,1,517.0286865,360.3237915,1,488.4671326,366.1831055,1
1140,555.4874878,323.7698669,1,547.1473389,329.4052124,1,537.5415039,341.5765076,1,520.9325562,358.0970764,1,492.7412109,369.1584167,1
1141,556.2893066,320.7820435,1,548.4482422,327.2192993,1,539.4395142,339.0571594,1,523.9723511,356.8861084,1,499.4952698,370.4271851,1
1142,556.94104,315.3918762,1,548.6708984,324.9197998,1,539.7765503,334.7829285,1,527.5106201,354.6471252,1,504.0559998,371.5249329,1
1143,556.9867554,310.8194275,1,548.9729004,320.5988159,1,541.7990112,331.208374,1,529.5370483,351.7345276,1,507.7192078,371.2644958,1
1144,557.1838379,307.6932983,1,549.348877,315.6853027,1,541.1745605,327.7805481,1,530.5491943,349.6603088,1,510.2770386,372.0679626,1
1145,556.3170776,304.2260742,1,549.4765625,313.467926,1,540.7087402,325.9005737,1,530.6571655,347.2601624,1,511.8998413,372.1730652,1
1146,554.456543,299.2441406,1,548.670166,309.6163025,1,541.3001099,322.7857056,1,532.5684814,346.3219604,1,513.7530518,371.9472351,1
1147,550.8041382,294.5697327,1,546.4093628,306.0072327,1,542.3287354,318.9021606,1,535.401062,344.1046448,1,517.1015015,369.4611816,1
1148,545.6501465,292.4815369,1,543.4724121,304.0046387,1,540.4850464,317.1283875,1,535.9783325,342.5998535,1,520.1593018,368.9081421,1
1149,540.267395,286.9891357,1,539.0040283,297.5211182,1,539.1992188,313.1482544,1,536.6463623,338.6413269,1,522.4624634,367.8227844,1
1150,535.5354614,284.3067932,1,536.2774048,295.4202271,1,537.062561,311.0815125,1,535.9653931,336.2139587,1,523.6835938,366.9152527,1
1151,527.0463257,282.9520874,1,531.6692505,292.9427795,1,536.1340942,308.4406128,1,535.7811279,333.5397949,1,525.6057739,365.637085,1
1152,524.3161621,279.9058228,1,527.9711914,290.6263123,1,532.487854,305.2888489,1,536.7788086,329.8952332,1,528.9338379,362.0550537,1
1153,520.8356323,276.469574,1,524.7410889,287.0455627,1,529.4697876,302.2366638,1,536.8841553,327.3168945,1,532.2234497,359.5847778,1
1154,518.6856079,273.5172729,1,521.0068359,284.2461853,1,526.2060547,298.7835388,1,534.9675293,323.6081543,1,535.5991821,355.7992249,1
1155,514.1318359,270.1731262,1,517.4659424,279.2095032,1,523.3848877,294.2240906,1,531.7747192,318.7047119,1,535.1236572,350.6143188,1
1156,505.3018494,267.0970154,1,510.9770813,275.9004211,1,518.5837402,288.7620239,1,531.2808228,313.824707,1,533.9458008,344.8849792,1
1157,498.2893677,266.552002,1,505.0435791,274.0210266,1,513.3713989,285.1551819,1,529.0892334,308.8845825,1,531.7992554,340.5759277,1
1158,494.7153931,265.993103,1,500.941925,272.6047974,1,509.0778503,283.7650757,1,525.9871826,307.4862061,1,529.2850342,337.2808838,1
1159,493.2200928,263.5831604,1,498.3849182,270.6431885,1,506.2927856,281.6102295,1,522.3382568,305.4420776,1,526.0369873,334.2913818,1
1160,494.9128113,259.1178894,1,498.3118896,266.9312439,1,504.5563354,279.1748657,1,519.9793091,302.4049072,1,525.1445923,332.0133057,1
1161,496.4733887,256.0415955,1,499.3933105,263.6861877,1,504.2833862,276.499176,1,518.6199341,300.3314209,1,525.302124,330.5289917,1
1162,498.0422668,252.0634003,1,500.0878601,259.9139709,1,504.1567993,272.5570374,1,517.3806763,297.3923035,1,524.8309326,327.3873596,1
1163,501.1431885,246.0686798,1,501.3869324,254.4732819,1,505.0693359,268.5622864,1,516.1835327,293.2417297,1,524.5609741,324.8705444,1
1164,501.2541199,242.4872894,1,502.5271301,250.5423431,1,505.5470886,264.5801086,1,515.2198486,290.8156128,1,523.4918213,321.1194153,1
1165,499.7998047,236.8724518,1,501.6586304,245.5705261,1,505.2764893,260.1387634,1,515.0339355,287.8346252,1,523.2469482,318.2224731,1
1166,497.1146545,238.8854218,1,499.4981079,246.0819244,1,504.3113708,259.4839783,1,515.5402222,284.5127258,1,522.1126709,313.6222534,1
1167,488.5925903,237.7716675,1,493.8229065,245.1816559,1,501.6391907,256.6766663,1,515.6830444,282.0112305,1,523.105957,309.9577942,1
1168,482.592804,237.2415619,1,490.5381165,244.91745,1,498.8269958,256.3166809,1,515.3739014,278.8308411,1,522.5463867,307.4292908,1
1169,479.1839905,237.8162231,1,488.3571472,244.2614594,1,498.4776917,254.8807983,1,517.5752563,276.6824646,1,523.1900635,304.1928406,1
1170,474.8860779,234.117981,1,486.3992615,241.4828949,1,498.2913818,253.4105377,1,516.6187744,274.7179565,1,523.2800903,301.3217468,1
1171,472.7876282,232.4110413,1,484.7147217,240.262558,1,497.6003113,251.5877686,1,514.3945313,272.8123169,1,520.3171387,299.5928345,1
1172,473.7424622,230.0487823,1,484.2321167,238.5163574,1,496.3638306,250.724884,1,512.578064,271.3268127,1,519.6326294,298.4814758,1
1173,470.2182922,230.6324463,1,481.6746521,236.9940796,1,495.4825134,248.5899811,1,511.3697205,270.2807922,1,519.2419434,297.8797607,1
1174,465.9567261,230.3804626,1,478.1145935,237.309021,1,493.114624,248.136734,1,510.9850159,268.5051575,1,518.9805908,296.8525696,1
1175,468.1349487,230.1868591,1,478.3922729,237.5536652,1,491.4970093,248.1013336,1,510.2901306,267.1560059,1,519.7408447,294.4259338,1
1176,476.8768921,227.688324,1,482.4321289,236.6042633,1,491.953949,247.3525543,1,509.4297791,267.4237976,1,519.4211426,293.9910889,1
1177,486.3923035,223.8793488,1,490.3378906,232.3636322,1,496.6685791,245.7803955,1,509.8778076,267.2576294,1,519.1036987,294.2888489,1
1178,494.8258057,221.131073,1,496.7954407,229.8722534,1,500.7767029,243.3176727,1,512.2935791,266.7764893,1,519.1929321,294.6101379,1
1179,501.0791321,215.9498444,1,501.925415,226.4517975,1,505.6654663,241.2754059,1,514.0836182,264.6618958,1,519.2015991,294.3352356,1
1180,503.8480835,205.9481506,1,505.4276733,215.9893341,1,509.4441223,232.3779907,1,514.1720581,257.7325134,1,517.9185791,291.2696228,1
1181,506.444397,195.8865662,1,507.4710999,206.5052795,1,510.1879883,221.9627686,1,512.9841309,248.007309,1,515.2156982,282.9807739,1
1182,506.9666748,185.1738281,1,509.3163452,194.4630127,1,511.3069763,210.4044647,1,512.5650635,237.5901642,1,513.237915,271.4965515,1
1183,511.0817261,173.9207153,1,511.229248,184.2294617,1,513.5106812,198.9613495,1,515.1148682,224.7454529,1,513.9251099,258.6177368,1
1184,514.3223877,164.6070404,1,514.1680298,174.1988983,1,515.2405396,188.6850128,1,516.399292,214.7664642,1,514.1091919,247.1786346,1
1185,518.098999,154.124176,1,518.1028442,163.2254333,1,518.3939819,178.6961212,1,518.4475708,204.2075348,1,518.1333618,238.4051056,1
1186,521.3380737,145.490509,1,520.5057983,154.9943542,1,521.3067627,169.9326324,1,524.4649658,196.8679047,1,522.6408691,229.9254303,1
1187,523.1484985,135.5938568,1,522.9412231,144.9933319,1,523.8696289,160.3884583,1,525.5990601,186.275589,1,524.251709,222.8305969,1
1188,523.0290527,125.7529068,1,523.1652832,135.7738037,1,525.522583,151.5643005,1,527.1937256,178.3381653,1,522.9031982,214.2827606,1
1189,522.786499,118.8145752,1,522.3279419,128.9164429,1,524.0994263,143.7022247,1,525.9846191,169.460144,1,521.0563965,208.4441986,1
1190,518.4432373,111.1194077,1,521.411438,120.1699905,1,524.8728638,135.9109955,1,526.4331665,163.7212677,1,520.5333252,201.5718079,1
1191,517.9205933,105.0978012,1,520.1558838,114.1422272,1,522.8700562,128.8601379,1,525.1395264,155.8853912,1,520.7125244,193.6203308,1
1192,518.5986938,94.86103058,1,520.3029175,105.2686615,1,523.163269,121.3144989,1,525.9085083,148.3362885,1,522.1637573,185.9083099,1
1193,518.2953491,88.21029663,1,519.338562,99.39490509,1,521.7730103,113.8871765,1,524.7422485,140.7866669,1,524.1372681,177.1945648,1
1194,515.4021606,83.36884308,1,517.1375732,93.14777374,1,520.3870239,107.3285828,1,525.3052368,132.8009033,1,528.0837402,167.2012177,1
1195,511.5311584,81.55072784,1,513.9575806,88.79898834,1,517.1193237,100.7936859,1,526.7315674,126.6703339,1,530.0327759,160.6259613,1
1196,507.3901978,82.82501221,1,510.4355469,88.97388458,1,514.8422241,99.96504974,1,527.0050049,125.2219162,1,533.1674194,156.1894073,1
1197,498.6992188,88.18917847,1,504.4458313,92.41307068,1,513.4245605,100.2630081,1,527.9752197,123.7566376,1,535.1384277,153.0296783,1
1198,490.8979797,93.36927032,1,497.9515991,94.68204498,1,509.9173584,101.9277649,1,527.0923462,121.6844559,1,536.2317505,150.7029877,1
1199,486.2780151,95.2232666,1,492.500061,95.73187256,1,503.3901672,101.7837753,1,524.9202271,119.6889725,1,536.3353882,148.5027924,1
1200,480.0259399,93.86222839,1,486.3547058,95.5511322,1,498.4962463,101.5749054,1,520.7374878,118.0240326,1,537.1831055,144.1964874,1
1201,473.3329468,90.17847443,1,480.90979,94.19850922,1,493.4104004,100.4936142,1,516.2032471,115.5487747,1,536.8614502,138.7658234,1
1202,467.6037598,88.63113403,1,475.616333,90.99491882,1,488.0226746,97.74166107,1,512.3818359,111.9503021,1,536.0216064,131.6131592,1
1203,465.0883179,84.26979828,1,472.5408325,88.0402298,1,483.1323242,96.70904541,1,508.5757751,110.3043747,1,535.4405518,129.2987671,1
1204,462.7596741,82.41719818,1,469.2000122,86.22121429,1,479.1821899,95.63426971,1,503.2790527,108.2534943,1,533.3184204,122.9498749,1
1205,458.6028748,78.34893799,1,465.7309265,84.35684204,1,475.9005127,91.50843811,1,500.3016663,104.6400528,1,529.3486938,118.1325684,1
1206,456.0046997,73.56552124,1,462.4675293,80.38964844,1,471.8512878,88.2957077,1,497.0653687,99.55382538,1,527.5386963,115.4409103,1
1207,450.1383667,71.77111816,1,458.5460205,78.26309967,1,469.5982971,85.39568329,1,496.1774902,95.59300995,1,525.1547852,113.1985626,1
1208,444.3960571,69.18071747,1,453.8635559,74.71107483,1,466.050415,83.12077332,1,491.8563232,91.81848145,1,523.5375977,109.6121979,1
1209,439.3455811,74.40569305,1,446.7398071,76.32659149,1,461.6134033,81.54137421,1,487.7934265,88.5049057,1,517.6506348,106.6125031,1
1210,431.1670837,80.64191437,1,440.672699,79.43119812,1,454.5978394,81.23760986,1,481.4685974,85.78702545,1,510.1372681,102.7362747,1
1211,420.6359558,81.64402771,1,430.815918,80.65524292,1,445.9766541,82.83560944,1,473.2937622,85.15997314,1,503.1088867,96.97325897,1
1212,417.0672302,83.01031494,1,427.0175476,82.23986053,1,439.5326233,85.39156342,1,467.4361572,84.04650879,1,498.2501831,91.24223328,1
1213,412.7278748,86.66529083,1,422.7513428,84.83974457,1,434.6786804,87.40331268,1,463.7565613,84.84162903,1,494.0310974,89.11174011,1
1214,407.3710632,91.19447327,1,416.1493835,87.69596863,1,429.2331543,86.86754608,1,457.5947876,83.98802185,1,489.2365112,86.95292664,1
1215,406.778595,96.46692657,1,413.9333496,91.42494202,1,427.2037354,86.89681244,1,454.0759277,80.67388153,1,482.2615967,84.47688293,1
1216,404.912323,98.21478271,1,412.1187439,93.09522247,1,422.8046265,87.78858948,1,452.166687,79.33044434,1,479.6187134,82.21221161,1
1217,402.6773682,101.2642365,1,409.1535034,95.03024292,1,419.6981506,88.97671509,1,449.306427,78.53892517,1,477.2964478,81.74350739,1
1218,402.184082,103.1781006,1,407.7816162,97.32032013,1,417.0663147,89.98852539,1,446.1857605,79.22126007,1,474.2400818,81.20714569,1
1219,399.9941406,105.6684189,1,405.8415527,99.60891724,1,415.9898682,91.85100555,1,443.5757446,80.53710938,1,470.9648438,81.86388397,1
1220,397.1332092,106.6694946,1,403.3803711,100.8552856,1,414.2755432,93.93399811,1,440.2532959,82.41623688,1,467.7145996,80.94371033,1
1221,395.2015381,106.0637894,1,401.1471558,100.7633667,1,412.2474365,94.28421783,1,437.7613831,83.26676941,1,464.7488708,79.83583832,1
1222,394.9855042,104.5652161,1,400.5202942,99.81594849,1,411.2859497,93.98628998,1,435.2367554,82.98022461,1,460.5559387,77.48880005,1
1223,398.7844543,103.1293488,1,402.8677368,99.16933441,1,412.065155,93.81946564,1,434.9886475,82.70426941,1,458.6296082,74.92338562,1
1224,400.5393982,102.7009735,1,404.5497131,98.3946228,1,413.4828186,92.58428192,1,435.450531,81.36331177,1,457.794281,72.21195221,1
1225,402.2644043,102.0136642,1,406.1174927,97.64470673,1,414.4247437,91.86179352,1,435.7857056,80.41271973,1,457.7233887,72.13773346,1
1226,402.7851868,101.7769089,1,406.8542786,97.57737732,1,414.4291382,92.00061035,1,436.7047119,80.62224579,1,458.0756226,72.10691071,1
1227,402.0394287,102.9293747,1,406.7033386,98.28569794,1,414.6604004,92.09240723,1,436.9885559,80.54794312,1,458.2673035,72.12477875,1
1228,399.5388184,104.3918762,1,404.8036499,99.4502182,1,415.1767273,93.13484955,1,436.3669128,81.09266663,1,458.2637024,72.19760132,1
1229,398.9395752,104.2731171,1,404.104187,99.74022675,1,414.2574768,93.59255981,1,435.8089294,81.28199005,1,458.4223938,72.15983582,1
1230,398.7995911,103.967659,1,403.7702332,99.61309814,1,413.7142639,93.68119812,1,435.477417,81.28141785,1,458.2488098,72.15397644,1
1231,398.8737793,103.9267502,1,403.6416016,99.42082214,1,413.3711853,93.62125397,1,435.4873657,81.08428955,1,458.3826904,72.21746063,1
1232,398.5225525,103.9983902,1,403.1074524,99.50241089,1,412.7960815,93.81284332,1,435.0783081,81.15990448,1,458.1799622,72.37783051,1
1233,398.2529297,103.839386,1,402.802002,99.58937836,1,412.7209473,93.92739868,1,434.8930664,81.24080658,1,457.9176941,72.36802673,1
1234,398.1418457,104.9323273,1,402.7561035,99.98136902,1,412.7211609,93.75453186,1,434.7121582,81.41286469,1,458.1841736,72.35665894,1
1235,397.9076233,105.1291885,1,402.5196228,99.8298645,1,412.631012,93.51462555,1,434.3728638,81.04020691,1,457.88974,72.71868134,1
1236,398.1454773,105.4855957,1,402.6945496,99.62062836,1,412.9264526,93.01544952,1,433.9500122,80.65903473,1,457.6123047,72.50882721,1
1237,398.168457,105.2096939,1,403.1097717,99.13802338,1,413.5262146,92.26152039,1,434.3756714,80.50886536,1,457.7268982,72.57991028,1
1238,400.9086304,109.0363007,1,404.1549072,101.9997635,1,413.0361938,93.79817963,1,433.5719604,80.47257996,1,457.4876404,72.51899719,1
1239,404.0980835,113.7064362,1,407.4217529,105.841095,1,415.2001343,96.03894806,1,433.2430115,80.25069427,1,456.8862915,72.11449432,1
1240,405.6052856,117.2890701,1,407.9265137,108.0152206,1,414.004303,98.2190094,1,433.1196594,81.34677124,1,456.8009949,71.85942841,1
1241,403.8954163,119.8513565,1,407.5252075,111.4396286,1,414.6881409,101.6401443,1,432.8277893,84.25073242,1,455.6400452,72.36340332,1
1242,401.5914307,124.5992889,1,405.8081055,114.4402084,1,413.7088013,104.2259369,1,432.4316101,85.91371918,1,454.3074036,72.62489319,1
1243,398.4069824,126.5373001,1,402.5037842,116.8035126,1,413.356842,105.37854,1,431.2657471,87.42359924,1,451.087677,73.75618744,1
1244,395.3129578,128.5293579,1,400.9707031,119.7479172,1,409.7080078,107.646843,1,427.7260132,87.88815308,1,446.6362,73.58535767,1
1245,392.6436157,128.1784973,1,398.8027649,119.2130356,1,407.6859436,108.2481613,1,424.2659607,89.5427475,1,444.2099609,77.75242615,1
1246,387.1531677,128.5266418,1,393.2506714,120.0689545,1,402.7009888,109.0173187,1,421.1227722,90.25785065,1,442.012085,78.19602966,1
1247,382.4572449,125.3815994,1,388.3374939,117.7501297,1,399.8812561,108.1755219,1,418.8212585,90.91107178,1,439.5852966,79.52979279,1
1248,374.7148743,119.858757,1,382.2377319,114.2971573,1,393.1380005,106.8425446,1,415.4865417,89.28077698,1,436.473114,79.36519623,1
1249,367.8524475,115.4968414,1,374.6660156,110.4661179,1,385.8669739,103.5455856,1,411.8125305,89.33479309,1,434.0435181,81.34765625,1
1250,361.5047607,111.1753769,1,367.7473755,107.0547791,1,380.3062744,101.6577454,1,404.2732544,90.11027527,1,430.5104675,84.05767822,1
1251,352.4124451,105.8612747,1,361.0172119,103.613945,1,371.7391357,102.8720169,1,399.68927,93.87002563,1,427.923645,88.29614258,1
1252,348.3161316,100.1077728,1,354.9607849,101.408638,1,367.4575195,103.3765869,1,396.9261475,95.15579224,1,422.5184021,90.45236206,1
1253,344.9863281,95.59256744,1,350.4868469,98.02464294,1,363.3889771,101.7297211,1,392.3635864,97.3861618,1,419.6725464,91.4753952,1
1254,339.8202515,93.19295502,1,346.1468811,94.55181122,1,357.4144287,97.75256348,1,387.5155945,93.91834259,1,413.5621643,92.62624359,1
1255,335.5046082,89.49662781,1,340.8829651,89.86940765,1,352.0656433,93.82757568,1,382.129425,92.32720947,1,410.0282288,92.9352951,1
1256,331.4229736,88.42580414,1,337.4430542,87.78269196,1,348.062439,91.69741058,1,379.1478882,90.28482056,1,406.8275452,92.93223572,1
1257,327.2865601,86.32692719,1,332.8869324,86.41829681,1,345.4473267,90.30680084,1,374.4002686,91.30651093,1,404.8047791,95.07546997,1
1258,326.142395,81.87850952,1,332.0345764,84.35209656,1,341.1385193,89.19947815,1,369.671814,90.65701294,1,399.9736023,98.06105804,1
1259,323.7029419,72.7550354,1,329.4421997,79.48900604,1,337.3722839,86.34259796,1,366.1938171,90.18839264,1,396.4782104,98.59249115,1
1260,320.6965027,69.69418335,1,325.4124146,73.84477997,1,334.1934814,81.73345947,1,360.557312,90.13994598,1,392.0786438,99.05123901,1
1261,316.1766968,66.45696259,1,320.4797668,72.28579712,1,328.8588562,80.43447876,1,355.7734375,89.45466614,1,387.0555115,100.3296204,1
1262,312.4813232,67.38211823,1,316.1803894,71.2469635,1,325.0676575,79.47446442,1,351.5682983,88.3056488,1,383.2610779,99.75029755,1
1263,304.5522766,71.01583099,1,310.4515076,73.6678772,1,321.464325,80.44628906,1,347.4519043,87.27494812,1,379.4730835,97.05627441,1
1264,296.5687256,72.25662994,1,301.8301697,75.74114227,1,313.5799561,81.05880737,1,341.4551086,85.46337128,1,375.4433594,92.05371857,1
1265,285.4742432,76.07792664,1,293.3397217,78.8603363,1,305.4836731,82.86332703,1,334.4199524,84.62386322,1,367.1695557,89.31028748,1
1266,275.4550171,80.94510651,1,281.2337646,81.02581787,1,292.8009338,82.95142365,1,324.0996399,81.58262634,1,357.0309143,86.21482086,1
1267,266.9765015,84.84494781,1,273.6585693,83.24608612,1,285.6322327,84.0292511,1,316.9709473,80.98748016,1,348.2500916,84.43704987,1
1268,257.9367371,87.75218964,1,265.3782959,86.07180023,1,275.9050903,85.35194397,1,308.9620056,79.24797058,1,337.4713745,83.15370178,1
1269,252.2786713,90.02709198,1,258.7956238,87.63487244,1,270.5765686,87.49591827,1,300.5289612,80.70370483,1,328.5107422,81.96742249,1
1270,247.7070313,94.28662109,1,253.1986237,91.78682709,1,266.2614136,89.33396912,1,293.4702454,82.11645508,1,321.6903381,80.7522049,1
1271,245.1321564,96.82657623,1,252.1724854,93.80653381,1,264.441925,91.57044983,1,291.1524353,82.13031006,1,317.8388062,78.23176575,1
1272,244.3196564,96.66268158,1,252.6967163,93.79985809,1,265.4233398,91.66134644,1,290.3221436,82.03891754,1,316.2651367,76.76914978,1
1273,246.2834625,100.4520721,1,254.4225159,95.55747223,1,267.0341797,90.58631134,1,289.7989197,79.93910217,1,314.6810913,75.25323486,1
1274,250.2630463,109.1463394,1,256.8039856,100.7078171,1,270.0540161,90.71786499,1,290.6837769,78.10229492,1,314.3895264,74.40898895,1
